State Code,County Code,County Name/State Abbreviation,2010 Unemployment Rate (%),2011 Unemployment Rate (%),2012 Unemployment Rate (%),2013 Unemployment Rate (%),2014 Unemployment Rate (%),2015 Unemployment Rate (%),2016 Unemployment Rate (%),2017 Unemployment Rate (%),2018 Unemployment Rate (%),2019 Unemployment Rate (%),,
45.00,39.00,"Fairfield County, SC",14.80,14.30,12.80,10.50,8.50,8.00,7.10,7.20,6.20,4.40,,
45.00,41.00,"Florence County, SC",11.50,11.10,9.40,8.00,7.00,6.50,5.20,4.40,3.60,2.90,,
45.00,43.00,"Georgetown County, SC",14.70,13.40,11.70,9.90,8.30,8.30,6.70,5.50,4.50,3.80,,
45.00,45.00,"Greenville County, SC",9.80,8.60,7.30,5.90,5.20,4.90,4.10,3.60,2.90,2.40,,
45.00,47.00,"Greenwood County, SC",12.00,11.20,9.90,8.40,6.70,6.30,5.10,4.40,3.60,3.10,,
45.00,49.00,"Hampton County, SC",13.00,12.80,10.90,9.10,7.50,8.30,5.70,4.40,3.40,2.70,,
45.00,51.00,"Horry County, SC",12.50,11.80,10.10,8.40,7.20,7.00,5.70,4.90,4.20,3.60,,
45.00,53.00,"Jasper County, SC",10.00,9.80,8.30,6.70,5.50,5.10,4.30,3.60,3.00,2.50,,
45.00,55.00,"Kershaw County, SC",11.70,10.90,9.30,7.60,6.30,5.90,5.10,4.40,3.50,3.00,,
45.00,57.00,"Lancaster County, SC",14.90,13.20,11.00,9.10,7.00,6.20,5.20,4.60,3.70,3.30,,
45.00,59.00,"Laurens County, SC",12.50,11.50,10.10,8.30,6.90,6.50,5.10,4.30,3.50,3.00,,
45.00,61.00,"Lee County, SC",16.40,16.00,13.80,10.80,8.80,8.40,6.90,5.90,4.50,4.00,,
45.00,63.00,"Lexington County, SC",8.30,7.90,6.80,5.60,4.90,4.80,4.00,3.50,2.80,2.30,,
45.00,65.00,"McCormick County, SC",14.20,13.50,11.50,9.60,7.70,7.10,5.50,4.40,3.40,3.10,,
45.00,67.00,"Marion County, SC",18.50,17.50,15.60,12.80,10.30,9.90,8.50,7.30,5.40,4.30,,
45.00,69.00,"Marlboro County, SC",21.50,19.50,17.20,13.50,10.30,10.00,8.20,6.40,5.00,4.80,,
45.00,71.00,"Newberry County, SC",10.90,10.20,8.60,7.10,5.60,5.20,4.30,4.10,3.00,2.70,,
45.00,73.00,"Oconee County, SC",11.50,9.90,8.60,7.50,6.10,5.70,5.00,4.30,3.30,2.80,,
45.00,75.00,"Orangeburg County, SC",16.10,15.60,14.00,12.10,11.00,10.80,8.70,7.00,5.70,4.80,,
45.00,77.00,"Pickens County, SC",11.00,9.80,8.80,7.20,6.10,5.70,4.90,4.10,3.30,2.80,,
45.00,79.00,"Richland County, SC",9.50,9.00,8.00,6.70,5.80,5.60,4.70,4.20,3.40,2.80,,
45.00,81.00,"Saluda County, SC",10.20,9.60,8.30,6.70,5.50,5.20,4.40,3.90,3.10,2.70,,
45.00,83.00,"Spartanburg County, SC",12.00,10.80,9.20,7.50,6.20,5.70,4.60,4.00,3.10,2.60,,
45.00,85.00,"Sumter County, SC",12.60,11.90,10.40,8.50,7.10,6.80,5.80,5.10,4.00,3.40,,
45.00,87.00,"Union County, SC",17.90,15.80,13.40,11.00,8.40,7.80,6.10,5.30,4.10,3.50,,
45.00,89.00,"Williamsburg County, SC",17.50,16.50,15.50,12.20,9.70,9.10,7.60,6.30,5.40,4.60,,
45.00,91.00,"York County, SC",12.30,10.80,9.10,7.50,6.10,5.40,4.50,3.90,3.20,2.80,,
46.00,3.00,"Aurora County, SD",3.40,3.00,2.80,2.70,2.50,2.20,2.20,2.70,2.80,2.80,,
46.00,5.00,"Beadle County, SD",4.10,3.70,3.30,3.50,3.00,2.60,2.60,2.70,2.50,3.20,,
46.00,7.00,"Bennett County, SD",7.20,7.10,6.40,6.20,5.30,4.90,4.00,4.10,4.30,5.40,,
46.00,9.00,"Bon Homme County, SD",4.10,4.80,3.70,3.20,2.70,2.60,2.70,2.80,2.40,3.20,,
46.00,11.00,"Brookings County, SD",4.60,4.30,3.70,3.30,3.10,2.90,2.80,2.90,2.70,3.30,,
46.00,13.00,"Brown County, SD",3.80,3.70,3.40,3.20,2.80,2.60,2.70,2.80,2.70,3.10,,
46.00,15.00,"Brule County, SD",3.70,3.90,3.40,3.40,3.20,2.60,2.60,2.80,2.60,3.10,,
46.00,17.00,"Buffalo County, SD",11.10,10.00,9.20,8.70,7.60,7.00,8.40,7.10,5.70,6.60,,
46.00,19.00,"Butte County, SD",5.00,4.80,4.40,3.80,3.30,3.30,3.50,3.30,3.10,3.40,,
46.00,21.00,"Campbell County, SD",4.30,3.80,3.40,3.50,3.20,2.90,2.90,3.20,3.80,3.60,,
46.00,23.00,"Charles Mix County, SD",4.80,4.80,4.70,4.30,3.70,3.40,3.20,3.40,3.00,3.70,,
46.00,25.00,"Clark County, SD",5.10,4.60,4.10,3.90,3.80,3.60,3.90,4.30,3.80,4.00,,
46.00,27.00,"Clay County, SD",4.20,3.90,3.60,3.60,3.40,3.00,3.00,3.10,2.70,3.30,,
46.00,29.00,"Codington County, SD",5.10,4.40,3.70,3.50,3.20,3.00,3.10,3.10,2.90,3.20,,
46.00,31.00,"Corson County, SD",6.90,7.30,7.60,6.80,5.70,5.00,4.50,3.90,3.90,5.80,,
46.00,33.00,"Custer County, SD",5.70,5.40,5.10,5.00,4.40,4.20,4.00,4.00,3.90,4.40,,
46.00,35.00,"Davison County, SD",4.40,3.80,3.20,3.10,2.70,2.50,2.40,2.70,2.50,2.90,,
46.00,37.00,"Day County, SD",6.60,6.30,5.50,5.10,5.20,4.90,4.20,3.80,4.10,4.60,,
46.00,39.00,"Deuel County, SD",6.60,5.90,5.60,5.50,5.20,4.90,4.90,4.60,4.30,4.80,,
46.00,41.00,"Dewey County, SD",14.70,15.80,15.30,15.30,14.20,11.30,9.10,9.50,8.40,8.30,,
46.00,43.00,"Douglas County, SD",4.40,4.00,3.20,3.10,2.80,2.40,2.60,2.80,2.50,2.80,,
46.00,45.00,"Edmunds County, SD",3.00,3.20,2.80,2.70,2.50,2.50,2.30,2.60,2.50,3.00,,
46.00,47.00,"Fall River County, SD",6.10,5.80,5.40,4.90,4.60,4.40,4.40,3.80,3.60,4.30,,
46.00,49.00,"Faulk County, SD",3.90,4.10,3.80,3.20,3.00,2.60,2.70,2.90,2.80,3.30,,
46.00,51.00,"Grant County, SD",4.60,4.70,4.20,4.10,3.50,2.90,3.20,3.30,3.10,3.40,,
46.00,53.00,"Gregory County, SD",4.30,4.50,4.10,3.80,3.30,3.10,3.00,3.30,3.10,3.50,,
46.00,55.00,"Haakon County, SD",3.40,3.70,3.00,2.80,2.60,2.30,2.40,2.60,2.50,2.90,,
46.00,57.00,"Hamlin County, SD",4.90,4.30,3.70,3.40,3.30,3.30,3.40,3.40,3.00,3.30,,
46.00,59.00,"Hand County, SD",3.20,3.20,2.90,2.70,2.50,2.30,2.20,2.30,2.20,2.80,,
46.00,61.00,"Hanson County, SD",5.20,4.70,4.40,4.10,3.40,3.30,3.40,3.80,4.50,4.70,,
46.00,63.00,"Harding County, SD",3.50,3.90,3.40,2.80,2.30,2.40,2.90,2.80,2.30,2.80,,
46.00,65.00,"Hughes County, SD",3.40,3.50,3.10,2.90,2.50,2.40,2.40,2.60,2.40,2.70,,
46.00,67.00,"Hutchinson County, SD",3.90,3.70,3.30,3.20,2.80,2.40,2.60,2.90,2.60,3.10,,
46.00,69.00,"Hyde County, SD",3.80,3.50,3.40,3.30,2.80,2.80,2.70,2.90,2.80,3.50,,
46.00,71.00,"Jackson County, SD",6.70,7.30,6.70,6.10,5.30,4.20,4.20,5.40,4.70,5.70,,
46.00,73.00,"Jerauld County, SD",3.60,3.50,2.90,3.00,2.40,2.20,2.50,2.30,2.30,2.80,,
46.00,75.00,"Jones County, SD",2.90,3.10,3.60,3.50,3.60,2.90,2.40,2.70,2.50,3.10,,
46.00,77.00,"Kingsbury County, SD",5.30,4.30,3.40,3.20,2.90,2.90,2.70,3.00,2.70,3.00,,
46.00,79.00,"Lake County, SD",5.60,4.80,4.00,3.80,3.50,3.60,3.40,3.60,3.20,3.60,,
46.00,81.00,"Lawrence County, SD",4.70,4.70,4.30,3.90,3.40,3.20,3.30,3.10,2.80,3.20,,
46.00,83.00,"Lincoln County, SD",3.90,3.50,3.10,2.70,2.40,2.20,2.20,2.30,2.20,2.60,,
46.00,85.00,"Lyman County, SD",6.40,6.20,5.60,4.70,4.10,4.60,4.70,4.70,4.00,4.80,,
46.00,87.00,"McCook County, SD",4.90,4.30,3.60,3.20,2.60,2.30,2.50,2.60,2.40,2.90,,
46.00,89.00,"McPherson County, SD",4.90,4.30,4.40,3.70,3.80,3.30,3.50,3.20,3.60,4.30,,
46.00,91.00,"Marshall County, SD",5.30,5.40,4.50,4.30,4.00,3.80,3.90,4.20,3.60,3.80,,
46.00,93.00,"Meade County, SD",5.20,4.70,4.20,3.70,3.30,3.10,3.20,3.20,3.20,3.60,,
46.00,95.00,"Mellette County, SD",6.30,6.20,7.40,7.40,5.90,5.10,4.30,4.60,4.60,5.70,,
46.00,97.00,"Miner County, SD",5.00,4.30,3.40,3.50,3.10,2.40,2.70,2.80,2.60,3.10,,
46.00,99.00,"Minnehaha County, SD",4.90,4.40,3.80,3.20,2.90,2.70,2.60,2.70,2.50,2.90,,
46.00,101.00,"Moody County, SD",6.90,6.20,5.20,4.50,4.00,3.30,3.70,3.50,2.80,3.60,,
46.00,102.00,"Oglala Lakota County, SD",12.80,13.70,13.50,13.30,13.00,11.30,10.90,10.90,9.90,9.70,,
46.00,103.00,"Pennington County, SD",5.20,4.70,4.20,3.80,3.30,3.10,3.10,3.20,2.90,3.40,,
46.00,105.00,"Perkins County, SD",4.10,4.20,3.80,3.60,3.30,3.10,2.90,2.70,2.70,3.10,,
46.00,107.00,"Potter County, SD",4.80,5.20,3.80,3.80,3.20,3.20,2.80,3.10,3.40,3.20,,
46.00,109.00,"Roberts County, SD",5.70,6.50,5.40,5.10,4.70,4.30,4.20,4.50,4.10,4.30,,
46.00,111.00,"Sanborn County, SD",4.10,4.10,3.30,3.00,2.50,2.50,3.00,3.30,2.80,3.10,,
46.00,115.00,"Spink County, SD",3.70,4.00,3.90,3.50,3.40,3.00,3.10,3.20,3.30,3.40,,
46.00,117.00,"Stanley County, SD",3.70,3.90,2.90,2.70,2.50,2.30,2.40,3.20,2.50,3.00,,
46.00,119.00,"Sully County, SD",3.60,3.70,2.90,2.80,2.70,2.50,2.30,3.00,2.50,2.90,,
46.00,121.00,"Todd County, SD",7.60,8.30,9.20,9.60,8.50,7.20,6.50,6.20,5.90,6.50,,
46.00,123.00,"Tripp County, SD",3.60,3.70,3.50,3.40,3.10,2.60,2.20,2.70,2.40,2.90,,
46.00,125.00,"Turner County, SD",4.50,4.00,3.30,3.00,2.80,2.60,2.80,3.00,2.60,3.00,,
46.00,127.00,"Union County, SD",5.70,5.00,4.50,4.10,3.60,3.30,3.10,3.40,3.00,3.40,,
46.00,129.00,"Walworth County, SD",6.70,6.80,5.80,5.40,5.20,5.30,5.20,4.80,4.70,5.50,,
46.00,135.00,"Yankton County, SD",4.80,4.30,3.50,3.30,2.90,2.60,2.60,2.70,2.50,2.90,,
46.00,137.00,"Ziebach County, SD",5.80,6.30,6.60,6.10,5.70,5.00,4.60,5.00,5.00,5.60,,
47.00,1.00,"Anderson County, TN",9.50,8.90,8.10,7.90,6.80,5.80,4.90,3.90,3.80,3.60,,
47.00,3.00,"Bedford County, TN",12.80,11.40,9.90,9.20,7.50,6.40,5.00,3.90,3.70,3.70,,
47.00,5.00,"Benton County, TN",12.50,11.60,10.00,9.70,8.80,7.60,7.10,5.40,4.90,4.50,,
47.00,7.00,"Bledsoe County, TN",13.40,11.50,10.60,10.50,9.00,7.90,7.00,5.90,5.90,5.40,,
47.00,9.00,"Blount County, TN",9.20,8.30,7.20,6.90,6.00,5.10,4.40,3.50,3.20,3.20,,
47.00,11.00,"Bradley County, TN",9.60,9.00,7.50,7.10,6.10,5.20,4.50,3.60,3.60,3.50,,
47.00,13.00,"Campbell County, TN",12.70,11.90,11.20,11.00,9.40,7.90,6.90,5.20,4.80,4.60,,
47.00,15.00,"Cannon County, TN",11.30,10.50,8.60,7.90,6.40,5.70,4.60,3.50,3.10,3.10,,
47.00,17.00,"Carroll County, TN",14.90,12.30,11.10,11.80,10.10,8.20,6.70,5.10,4.90,4.80,,
47.00,19.00,"Carter County, TN",11.10,10.20,9.10,9.20,7.70,6.40,5.70,4.50,4.10,4.10,,
47.00,21.00,"Cheatham County, TN",9.10,8.60,7.30,6.60,5.50,4.80,4.00,3.10,2.70,2.60,,
47.00,23.00,"Chester County, TN",10.10,9.20,8.00,8.10,6.80,5.80,5.00,4.00,3.70,3.40,,
47.00,25.00,"Claiborne County, TN",11.00,11.20,10.00,10.70,8.70,7.20,6.20,4.70,4.20,4.20,,
47.00,27.00,"Clay County, TN",12.30,10.80,10.20,10.70,9.10,8.80,6.60,5.10,4.90,6.00,,
47.00,29.00,"Cocke County, TN",13.80,13.40,11.70,10.90,9.10,7.70,6.30,5.20,4.70,4.50,,
47.00,31.00,"Coffee County, TN",11.00,10.10,8.40,7.80,6.40,5.50,4.70,3.70,3.50,3.30,,
47.00,33.00,"Crockett County, TN",11.80,10.70,9.30,9.10,7.70,6.40,5.30,4.10,3.90,3.50,,
47.00,35.00,"Cumberland County, TN",10.90,10.30,9.20,9.30,8.00,7.00,5.90,4.70,4.30,4.50,,
47.00,37.00,"Davidson County, TN",8.30,7.60,6.30,5.90,5.00,4.30,3.60,2.80,2.60,2.50,,
47.00,39.00,"Decatur County, TN",13.30,11.80,10.50,10.60,9.60,7.80,6.90,5.20,5.00,5.30,,
47.00,41.00,"DeKalb County, TN",11.90,11.30,9.80,10.10,8.20,6.80,5.60,4.80,4.50,4.30,,
47.00,43.00,"Dickson County, TN",10.40,9.70,8.50,7.70,6.30,5.40,4.40,3.30,3.00,3.00,,
47.00,45.00,"Dyer County, TN",12.30,12.60,11.20,10.40,8.30,7.10,6.20,4.80,4.60,4.90,,
47.00,47.00,"Fayette County, TN",10.10,9.60,8.60,8.60,7.20,6.10,5.10,4.00,3.70,3.60,,
47.00,49.00,"Fentress County, TN",12.60,11.60,9.90,9.70,8.50,7.20,6.20,4.50,4.10,4.20,,
47.00,51.00,"Franklin County, TN",10.30,9.50,7.90,7.20,6.20,5.10,4.90,3.80,3.40,3.30,,
47.00,53.00,"Gibson County, TN",12.20,11.60,10.50,11.00,9.00,7.30,5.90,4.60,4.30,4.20,,
47.00,55.00,"Giles County, TN",12.30,10.10,8.60,8.10,6.10,4.90,4.00,3.40,3.60,3.90,,
47.00,57.00,"Grainger County, TN",13.00,11.80,10.50,10.00,8.20,6.60,5.40,4.20,3.90,4.00,,
47.00,59.00,"Greene County, TN",13.00,11.60,10.30,9.60,8.10,6.40,5.50,4.60,4.60,4.70,,
47.00,61.00,"Grundy County, TN",12.80,12.60,10.20,10.00,9.40,7.70,6.50,5.00,4.40,4.10,,
47.00,63.00,"Hamblen County, TN",11.80,11.00,9.60,9.10,7.40,6.20,5.10,4.00,3.80,3.90,,
47.00,65.00,"Hamilton County, TN",8.50,7.90,7.00,7.20,6.20,5.30,4.60,3.60,3.40,3.20,,
47.00,67.00,"Hancock County, TN",16.10,14.10,12.00,11.80,9.80,9.60,8.00,5.80,4.90,5.90,,
47.00,69.00,"Hardeman County, TN",13.40,12.30,11.10,11.10,9.30,7.50,6.20,5.20,4.90,5.00,,
47.00,71.00,"Hardin County, TN",12.20,11.40,10.20,10.30,9.00,7.10,6.00,4.70,4.40,4.30,,
47.00,73.00,"Hawkins County, TN",11.10,10.10,9.00,8.70,7.40,6.30,5.40,4.30,4.00,4.10,,
47.00,75.00,"Haywood County, TN",15.90,14.00,11.70,11.80,9.90,8.30,6.50,5.20,5.30,4.90,,
47.00,77.00,"Henderson County, TN",14.50,11.30,9.80,10.50,8.70,7.90,6.90,5.10,4.70,4.30,,
47.00,79.00,"Henry County, TN",11.60,11.00,9.60,9.40,8.10,6.50,5.90,4.50,4.20,4.10,,
47.00,81.00,"Hickman County, TN",11.30,10.40,9.00,8.30,6.60,5.60,4.60,3.40,3.20,3.10,,
47.00,83.00,"Houston County, TN",12.20,11.30,11.40,10.90,9.90,8.60,7.50,5.80,5.40,4.60,,
47.00,85.00,"Humphreys County, TN",11.40,10.60,9.70,8.80,7.80,6.70,6.00,4.30,4.30,3.80,,
47.00,87.00,"Jackson County, TN",12.80,11.90,10.60,10.30,8.80,7.80,7.00,5.30,4.70,4.60,,
47.00,89.00,"Jefferson County, TN",11.70,10.60,9.50,9.00,7.40,6.30,5.30,4.00,3.80,3.70,,
47.00,91.00,"Johnson County, TN",13.00,11.70,9.60,9.00,6.90,5.60,4.80,3.90,3.50,3.50,,
47.00,93.00,"Knox County, TN",7.60,7.00,6.20,6.30,5.50,4.60,4.00,3.20,2.90,2.90,,
47.00,95.00,"Lake County, TN",11.30,12.20,10.60,10.10,9.30,8.50,7.80,5.60,5.10,5.70,,
47.00,97.00,"Lauderdale County, TN",14.40,12.60,11.10,11.60,9.80,8.80,7.80,5.80,5.80,5.40,,
47.00,99.00,"Lawrence County, TN",12.50,10.60,9.70,9.80,8.20,6.50,5.80,4.40,4.00,4.10,,
47.00,101.00,"Lewis County, TN",15.30,13.10,11.00,10.60,9.00,7.20,6.00,4.60,4.40,4.00,,
47.00,103.00,"Lincoln County, TN",7.30,6.80,6.20,6.20,5.40,4.80,4.10,3.30,3.00,3.60,,
47.00,105.00,"Loudon County, TN",9.40,8.80,7.70,7.70,6.70,5.60,4.70,3.70,3.40,3.40,,
47.00,107.00,"McMinn County, TN",12.70,11.30,9.30,9.00,7.60,6.30,5.40,4.40,4.10,3.80,,
47.00,109.00,"McNairy County, TN",13.10,11.50,10.40,11.70,10.60,8.40,7.00,5.60,5.50,5.20,,
47.00,111.00,"Macon County, TN",11.40,10.40,8.50,8.20,6.50,5.30,4.40,3.40,3.20,3.10,,
47.00,113.00,"Madison County, TN",10.20,9.50,8.30,8.00,6.80,5.80,4.90,3.90,3.80,3.60,,
47.00,115.00,"Marion County, TN",11.30,10.60,9.30,9.10,7.90,6.70,6.30,4.90,4.70,4.30,,
47.00,117.00,"Marshall County, TN",14.20,11.60,9.50,8.10,6.30,5.50,4.60,3.50,3.40,3.50,,
47.00,119.00,"Maury County, TN",12.50,10.40,8.00,7.10,6.00,5.10,4.10,3.20,3.20,3.20,,
47.00,121.00,"Meigs County, TN",13.30,12.10,10.50,10.20,8.70,7.60,6.90,5.20,4.50,4.60,,
47.00,123.00,"Monroe County, TN",12.90,11.60,10.10,9.70,7.60,6.20,5.30,4.00,3.70,3.70,,
47.00,125.00,"Montgomery County, TN",8.70,8.70,7.70,7.50,6.70,5.80,5.10,4.10,3.80,3.80,,
47.00,127.00,"Moore County, TN",8.00,7.00,5.90,6.00,5.10,4.50,3.80,3.10,3.00,2.90,,
47.00,129.00,"Morgan County, TN",11.60,11.00,10.40,10.20,8.80,7.40,6.50,4.90,4.50,4.10,,
47.00,131.00,"Obion County, TN",9.80,12.30,13.60,11.60,9.60,8.60,7.10,5.50,4.90,4.90,,
47.00,133.00,"Overton County, TN",10.90,10.40,9.10,9.00,7.90,7.10,5.40,4.10,3.70,3.80,,
47.00,135.00,"Perry County, TN",13.70,11.80,9.90,9.30,8.10,6.70,6.40,4.80,4.30,5.00,,
47.00,137.00,"Pickett County, TN",11.30,11.40,9.50,9.50,8.90,7.60,6.70,4.40,3.80,4.70,,
47.00,139.00,"Polk County, TN",11.40,11.30,10.00,9.20,7.90,6.50,5.70,4.50,4.20,4.00,,
47.00,141.00,"Putnam County, TN",9.60,9.00,8.20,8.00,6.90,5.80,4.90,3.80,3.60,3.50,,
47.00,143.00,"Rhea County, TN",12.50,11.40,10.40,10.70,8.50,7.30,7.10,6.50,5.60,5.70,,
47.00,145.00,"Roane County, TN",9.30,9.20,8.80,9.00,7.70,6.40,5.60,4.40,4.10,4.00,,
47.00,147.00,"Robertson County, TN",9.40,8.50,7.20,6.70,5.70,4.80,4.20,3.40,3.10,2.90,,
47.00,149.00,"Rutherford County, TN",9.00,8.10,6.60,6.20,5.30,4.40,3.70,2.90,2.70,2.60,,
47.00,151.00,"Scott County, TN",17.30,17.80,15.80,14.40,11.70,9.20,7.40,5.10,4.40,4.40,,
47.00,153.00,"Sequatchie County, TN",12.30,10.40,8.50,8.60,7.50,6.40,5.90,5.00,4.30,4.20,,
47.00,155.00,"Sevier County, TN",10.60,10.20,8.90,8.40,7.20,6.00,5.00,4.00,3.50,3.30,,
47.00,157.00,"Shelby County, TN",9.90,9.70,8.80,8.80,7.60,6.40,5.40,4.30,4.10,4.00,,
47.00,159.00,"Smith County, TN",12.50,10.40,8.30,7.80,6.40,5.60,4.60,3.60,3.00,3.00,,
47.00,161.00,"Stewart County, TN",12.60,12.60,11.20,10.90,9.30,7.60,6.80,5.40,4.90,4.50,,
47.00,163.00,"Sullivan County, TN",9.20,8.40,7.70,7.60,6.70,5.70,5.20,4.00,3.70,3.70,,
47.00,165.00,"Sumner County, TN",9.00,8.00,6.60,6.20,5.30,4.60,3.90,3.00,2.80,2.70,,
47.00,167.00,"Tipton County, TN",11.50,10.50,9.00,9.50,8.30,7.00,5.70,4.40,4.20,3.90,,
47.00,169.00,"Trousdale County, TN",11.10,10.60,8.80,8.40,7.10,5.90,4.90,3.50,3.20,3.10,,
47.00,171.00,"Unicoi County, TN",12.10,11.20,10.50,10.50,9.20,7.90,7.10,5.40,4.90,5.00,,
47.00,173.00,"Union County, TN",10.90,10.30,9.60,9.60,7.90,6.70,5.80,4.40,4.00,4.00,,
47.00,175.00,"Van Buren County, TN",13.40,11.90,11.70,11.50,9.60,7.90,6.20,4.30,4.70,4.50,,
47.00,177.00,"Warren County, TN",11.10,10.40,8.90,8.50,6.80,5.60,4.80,3.90,4.00,4.10,,
47.00,179.00,"Washington County, TN",8.90,8.20,7.20,7.20,6.30,5.50,4.80,3.80,3.50,3.50,,
47.00,181.00,"Wayne County, TN",11.60,10.90,9.60,9.60,8.70,7.30,6.60,5.30,4.80,4.70,,
47.00,183.00,"Weakley County, TN",11.20,11.60,11.10,10.30,8.60,6.70,5.90,4.90,4.20,4.00,,
47.00,185.00,"White County, TN",10.70,10.00,9.90,9.40,7.40,6.00,5.00,4.00,3.60,3.70,,
47.00,187.00,"Williamson County, TN",6.70,5.90,5.00,5.10,4.50,4.00,3.40,2.70,2.50,2.40,,
47.00,189.00,"Wilson County, TN",8.50,7.70,6.50,6.30,5.30,4.50,3.90,3.00,2.80,2.70,,
48.00,1.00,"Anderson County, TX",8.10,7.50,6.30,5.80,4.70,4.00,4.30,3.70,3.10,2.90,,
48.00,3.00,"Andrews County, TX",6.20,5.20,4.00,3.80,3.00,3.50,4.70,3.10,2.40,2.20,,
48.00,5.00,"Angelina County, TX",8.60,8.20,6.90,6.50,5.30,5.60,5.90,5.10,4.40,4.00,,
48.00,7.00,"Aransas County, TX",9.20,9.00,6.90,6.60,5.60,5.10,5.60,6.90,6.00,4.30,,
48.00,9.00,"Archer County, TX",6.70,6.30,5.50,5.30,4.60,4.50,4.30,3.40,3.10,2.80,,
48.00,11.00,"Armstrong County, TX",4.90,4.90,4.40,4.00,3.30,2.70,2.80,2.60,2.70,2.70,,
48.00,13.00,"Atascosa County, TX",8.20,8.20,6.70,6.30,5.00,4.80,5.30,4.30,3.80,3.60,,
48.00,15.00,"Austin County, TX",8.10,8.10,6.40,5.90,4.80,4.60,5.30,4.40,3.70,3.40,,
48.00,17.00,"Bailey County, TX",7.90,7.70,6.90,7.20,5.10,4.30,4.40,4.30,4.40,3.70,,
48.00,19.00,"Bandera County, TX",7.80,7.70,6.50,6.10,4.80,4.00,4.10,3.60,3.40,3.30,,
48.00,21.00,"Bastrop County, TX",8.30,8.20,6.60,6.20,4.90,3.90,3.70,3.60,3.40,3.00,,
48.00,23.00,"Baylor County, TX",7.10,6.20,5.10,5.30,4.30,3.60,3.60,3.40,3.20,2.30,,
48.00,25.00,"Bee County, TX",9.00,8.90,7.00,6.60,5.90,6.20,7.50,6.50,5.10,4.40,,
48.00,27.00,"Bell County, TX",7.80,8.30,7.40,7.00,5.90,4.70,4.50,4.30,4.20,3.80,,
48.00,29.00,"Bexar County, TX",7.30,7.40,6.30,5.90,4.70,3.80,3.80,3.60,3.40,3.10,,
48.00,31.00,"Blanco County, TX",6.00,5.90,5.10,4.70,3.70,3.20,3.10,2.80,2.60,2.40,,
48.00,33.00,"Borden County, TX",6.70,5.40,4.10,4.10,3.10,2.90,3.60,3.70,3.20,2.50,,
48.00,35.00,"Bosque County, TX",8.80,8.60,7.20,6.50,5.20,4.50,4.30,4.00,3.70,3.40,,
48.00,37.00,"Bowie County, TX",8.50,8.50,7.40,7.70,6.40,4.80,4.70,4.60,5.00,4.40,,
48.00,39.00,"Brazoria County, TX",8.50,8.30,6.60,6.20,5.20,4.60,5.20,5.30,4.60,4.20,,
48.00,41.00,"Brazos County, TX",6.30,6.20,5.20,4.90,4.00,3.30,3.50,3.10,2.90,2.70,,
48.00,43.00,"Brewster County, TX",5.50,5.70,5.10,5.60,4.70,4.00,3.80,3.50,3.40,2.90,,
48.00,45.00,"Briscoe County, TX",6.10,6.40,5.50,5.70,4.20,3.90,4.40,4.30,3.90,3.50,,
48.00,47.00,"Brooks County, TX",12.00,11.00,8.70,9.10,7.80,10.00,11.80,8.30,6.40,5.10,,
48.00,49.00,"Brown County, TX",8.30,8.30,6.70,6.50,5.20,4.40,4.40,3.90,3.70,3.70,,
48.00,51.00,"Burleson County, TX",7.90,7.50,6.30,6.20,4.80,4.40,4.70,4.20,3.60,3.10,,
48.00,53.00,"Burnet County, TX",6.80,7.00,5.90,5.50,4.40,3.70,3.50,3.20,2.90,2.70,,
48.00,55.00,"Caldwell County, TX",8.70,8.70,7.10,6.60,5.30,4.40,4.30,3.90,3.70,3.30,,
48.00,57.00,"Calhoun County, TX",8.80,8.80,7.30,6.20,4.80,4.00,5.60,5.80,4.10,3.20,,
48.00,59.00,"Callahan County, TX",7.30,7.40,6.00,5.80,4.50,4.30,4.30,3.70,3.40,3.10,,
48.00,61.00,"Cameron County, TX",11.20,11.80,10.20,10.00,8.40,7.20,7.20,7.00,6.20,5.50,,
48.00,63.00,"Camp County, TX",9.20,9.30,8.00,7.40,6.20,6.20,6.90,5.70,4.90,4.20,,
48.00,65.00,"Carson County, TX",5.50,5.10,4.50,4.50,3.40,3.20,3.30,3.20,2.80,2.60,,
48.00,67.00,"Cass County, TX",11.30,11.00,9.10,9.30,7.70,6.80,7.20,6.00,5.10,4.30,,
48.00,69.00,"Castro County, TX",5.40,5.20,4.30,4.70,4.00,3.40,3.10,3.30,2.90,2.80,,
48.00,71.00,"Chambers County, TX",9.70,9.60,8.00,7.40,5.80,5.40,6.10,6.50,5.40,4.50,,
48.00,73.00,"Cherokee County, TX",8.90,8.40,7.20,7.00,5.90,5.20,5.10,4.60,4.10,3.80,,
48.00,75.00,"Childress County, TX",5.70,5.30,4.40,4.30,3.70,3.10,3.00,3.00,2.60,2.70,,
48.00,77.00,"Clay County, TX",7.50,6.70,5.60,5.60,4.60,4.40,4.40,3.50,3.20,3.10,,
48.00,79.00,"Cochran County, TX",8.20,8.80,7.50,6.70,5.20,5.20,5.00,4.60,4.40,3.40,,
48.00,81.00,"Coke County, TX",6.10,5.90,5.00,5.10,4.40,4.10,4.10,3.70,3.40,3.20,,
48.00,83.00,"Coleman County, TX",9.10,9.10,7.50,7.60,6.20,5.60,5.80,4.50,3.90,4.10,,
